frequency_THz_declared,omega_J_legacy,phdos_returned_in_legacy_states_per_THz
1.631500000000000128e+01,1.081043344972500011e-20,7.340480437498648342e-03
1.632000000000000028e+01,1.081374648479999907e-20,6.497928750000051684e-03
1.632499999999999929e+01,1.081705951987499803e-20,6.060152875000278903e-03
1.633000000000000185e+01,1.082037255495000000e-20,5.610077764705749884e-03
1.633500000000000085e+01,1.082368559002500047e-20,5.093197764705485395e-03
1.633999999999999986e+01,1.082699862509999943e-20,4.478973187500137620e-03
1.634499999999999886e+01,1.083031166017499840e-20,3.754300000000181190e-03
1.635000000000000142e+01,1.083362469525000037e-20,2.894810062499815918e-03
1.635500000000000043e+01,1.083693773032499933e-20,2.066336999999868283e-03
1.635999999999999943e+01,1.084025076539999830e-20,1.398818117647308585e-03
1.636500000000000199e+01,1.084356380047500027e-20,8.747592941175882670e-04
1.637000000000000099e+01,1.084687683554999923e-20,5.058896749999656790e-04
1.637500000000000000e+01,1.085018987062499970e-20,2.945430749999683418e-04
1.637999999999999901e+01,1.085350290569999866e-20,1.441720624999924603e-04
1.638500000000000156e+01,1.085681594077500063e-20,4.834211470587834638e-05
1.639000000000000057e+01,1.086012897584999960e-20,3.333938705881683869e-06
1.639499999999999957e+01,1.086344201092499856e-20,0.000000000000000000e+00
1.639999999999999858e+01,1.086675504599999752e-20,0.000000000000000000e+00
1.640500000000000114e+01,1.087006808107499950e-20,0.000000000000000000e+00
1.641000000000000014e+01,1.087338111614999996e-20,0.000000000000000000e+00
1.641499999999999915e+01,1.087669415122499893e-20,0.000000000000000000e+00
1.642000000000000171e+01,1.088000718630000090e-20,0.000000000000000000e+00
1.642500000000000071e+01,1.088332022137499986e-20,0.000000000000000000e+00
1.642999999999999972e+01,1.088663325644999882e-20,0.000000000000000000e+00
1.643499999999999872e+01,1.088994629152499779e-20,0.000000000000000000e+00
1.644000000000000128e+01,1.089325932659999976e-20,0.000000000000000000e+00
1.644500000000000028e+01,1.089657236167499872e-20,0.000000000000000000e+00
1.644999999999999929e+01,1.089988539674999919e-20,0.000000000000000000e+00
1.645500000000000185e+01,1.090319843182500116e-20,0.000000000000000000e+00
1.646000000000000085e+01,1.090651146690000012e-20,0.000000000000000000e+00
1.646499999999999986e+01,1.090982450197499909e-20,0.000000000000000000e+00
1.646999999999999886e+01,1.091313753704999805e-20,0.000000000000000000e+00
1.647500000000000142e+01,1.091645057212500002e-20,0.000000000000000000e+00
1.648000000000000043e+01,1.091976360719999899e-20,0.000000000000000000e+00
1.648499999999999943e+01,1.092307664227499945e-20,0.000000000000000000e+00
1.649000000000000199e+01,1.092638967734999992e-20,0.000000000000000000e+00
1.649500000000000099e+01,1.092970271242500039e-20,0.000000000000000000e+00
1.650000000000000000e+01,1.093301574749999935e-20,0.000000000000000000e+00
1.650499999999999901e+01,1.093632878257499831e-20,0.000000000000000000e+00
1.651000000000000156e+01,1.093964181765000029e-20,0.000000000000000000e+00
1.651500000000000057e+01,1.094295485272499925e-20,0.000000000000000000e+00
1.651999999999999957e+01,1.094626788779999821e-20,0.000000000000000000e+00
1.652499999999999858e+01,1.094958092287499868e-20,0.000000000000000000e+00
1.653000000000000114e+01,1.095289395795000065e-20,0.000000000000000000e+00
1.653500000000000014e+01,1.095620699302499962e-20,0.000000000000000000e+00
1.653999999999999915e+01,1.095952002809999858e-20,0.000000000000000000e+00
1.654500000000000171e+01,1.096283306317500055e-20,0.000000000000000000e+00
1.655000000000000071e+01,1.096614609824999951e-20,0.000000000000000000e+00
1.655499999999999972e+01,1.096945913332499848e-20,0.000000000000000000e+00
1.655999999999999872e+01,1.097277216839999894e-20,0.000000000000000000e+00
1.656500000000000128e+01,1.097608520347499941e-20,0.000000000000000000e+00
1.657000000000000028e+01,1.097939823854999988e-20,0.000000000000000000e+00
1.657499999999999929e+01,1.098271127362499884e-20,0.000000000000000000e+00
1.658000000000000185e+01,1.098602430870000082e-20,0.000000000000000000e+00
1.658500000000000085e+01,1.098933734377499978e-20,0.000000000000000000e+00
1.658999999999999986e+01,1.099265037884999874e-20,0.000000000000000000e+00
1.659499999999999886e+01,1.099596341392499770e-20,0.000000000000000000e+00
1.660000000000000142e+01,1.099927644899999968e-20,0.000000000000000000e+00
1.660500000000000043e+01,1.100258948407500014e-20,0.000000000000000000e+00
1.660999999999999943e+01,1.100590251914999911e-20,0.000000000000000000e+00
1.661500000000000199e+01,1.100921555422500108e-20,0.000000000000000000e+00
1.662000000000000099e+01,1.101252858930000004e-20,0.000000000000000000e+00
1.662500000000000000e+01,1.101584162437499901e-20,0.000000000000000000e+00
1.662999999999999901e+01,1.101915465944999797e-20,0.000000000000000000e+00
1.663500000000000156e+01,1.102246769452499994e-20,0.000000000000000000e+00
1.664000000000000057e+01,1.102578072959999890e-20,0.000000000000000000e+00
1.664499999999999957e+01,1.102909376467499937e-20,0.000000000000000000e+00
1.664999999999999858e+01,1.103240679974999833e-20,0.000000000000000000e+00
1.665500000000000114e+01,1.103571983482500031e-20,0.000000000000000000e+00
1.666000000000000014e+01,1.103903286989999927e-20,0.000000000000000000e+00
1.666499999999999915e+01,1.104234590497499823e-20,0.000000000000000000e+00
1.667000000000000171e+01,1.104565894005000020e-20,0.000000000000000000e+00
1.667500000000000071e+01,1.104897197512499917e-20,0.000000000000000000e+00
1.667999999999999972e+01,1.105228501019999963e-20,0.000000000000000000e+00
1.668499999999999872e+01,1.105559804527499860e-20,0.000000000000000000e+00
1.669000000000000128e+01,1.105891108035000057e-20,0.000000000000000000e+00
1.669500000000000028e+01,1.106222411542499953e-20,0.000000000000000000e+00
1.669999999999999929e+01,1.106553715049999850e-20,0.000000000000000000e+00
1.670500000000000185e+01,1.106885018557500047e-20,0.000000000000000000e+00
1.671000000000000085e+01,1.107216322064999943e-20,0.000000000000000000e+00
1.671499999999999986e+01,1.107547625572499839e-20,0.000000000000000000e+00
1.671999999999999886e+01,1.107878929079999886e-20,0.000000000000000000e+00
1.672500000000000142e+01,1.108210232587500083e-20,0.000000000000000000e+00
1.673000000000000043e+01,1.108541536094999980e-20,0.000000000000000000e+00
1.673499999999999943e+01,1.108872839602499876e-20,0.000000000000000000e+00
1.674000000000000199e+01,1.109204143110000073e-20,0.000000000000000000e+00
1.674500000000000099e+01,1.109535446617499970e-20,0.000000000000000000e+00
1.675000000000000000e+01,1.109866750124999866e-20,0.000000000000000000e+00
1.675499999999999901e+01,1.110198053632499913e-20,0.000000000000000000e+00
1.676000000000000156e+01,1.110529357139999959e-20,0.000000000000000000e+00
1.676500000000000057e+01,1.110860660647500006e-20,0.000000000000000000e+00
1.676999999999999957e+01,1.111191964154999902e-20,0.000000000000000000e+00
1.677499999999999858e+01,1.111523267662499799e-20,0.000000000000000000e+00
1.678000000000000114e+01,1.111854571169999996e-20,0.000000000000000000e+00
1.678500000000000014e+01,1.112185874677499892e-20,0.000000000000000000e+00
1.678999999999999915e+01,1.112517178184999789e-20,0.000000000000000000e+00
1.679500000000000171e+01,1.112848481692499986e-20,0.000000000000000000e+00
1.680000000000000071e+01,1.113179785200000033e-20,0.000000000000000000e+00
1.680499999999999972e+01,1.113511088707499929e-20,0.000000000000000000e+00
1.680999999999999872e+01,1.113842392214999825e-20,0.000000000000000000e+00
1.681500000000000128e+01,1.114173695722500022e-20,0.000000000000000000e+00
1.682000000000000028e+01,1.114504999229999919e-20,0.000000000000000000e+00
1.682499999999999929e+01,1.114836302737499815e-20,0.000000000000000000e+00
1.683000000000000185e+01,1.115167606245000012e-20,0.000000000000000000e+00
1.683500000000000085e+01,1.115498909752499908e-20,0.000000000000000000e+00
1.683999999999999986e+01,1.115830213259999955e-20,0.000000000000000000e+00
1.684499999999999886e+01,1.116161516767499851e-20,0.000000000000000000e+00
1.685000000000000142e+01,1.116492820275000049e-20,0.000000000000000000e+00
1.685500000000000043e+01,1.116824123782499945e-20,0.000000000000000000e+00
1.685999999999999943e+01,1.117155427289999841e-20,0.000000000000000000e+00
1.686500000000000199e+01,1.117486730797500039e-20,0.000000000000000000e+00
1.687000000000000099e+01,1.117818034304999935e-20,0.000000000000000000e+00
1.687500000000000000e+01,1.118149337812499982e-20,0.000000000000000000e+00
1.687999999999999901e+01,1.118480641319999878e-20,0.000000000000000000e+00
1.688500000000000156e+01,1.118811944827500075e-20,0.000000000000000000e+00
1.689000000000000057e+01,1.119143248334999971e-20,0.000000000000000000e+00
1.689499999999999957e+01,1.119474551842499868e-20,0.000000000000000000e+00
1.689999999999999858e+01,1.119805855349999764e-20,0.000000000000000000e+00
1.690500000000000114e+01,1.120137158857499961e-20,0.000000000000000000e+00
1.691000000000000014e+01,1.120468462364999858e-20,0.000000000000000000e+00
1.691499999999999915e+01,1.120799765872499904e-20,0.000000000000000000e+00
1.692000000000000171e+01,1.121131069380000102e-20,0.000000000000000000e+00
1.692500000000000071e+01,1.121462372887499998e-20,0.000000000000000000e+00
1.692999999999999972e+01,1.121793676394999894e-20,0.000000000000000000e+00
1.693499999999999872e+01,1.122124979902499790e-20,0.000000000000000000e+00
1.694000000000000128e+01,1.122456283409999988e-20,0.000000000000000000e+00
1.694500000000000028e+01,1.122787586917499884e-20,0.000000000000000000e+00
1.694999999999999929e+01,1.123118890424999931e-20,0.000000000000000000e+00
1.695500000000000185e+01,1.123450193932499977e-20,0.000000000000000000e+00
1.696000000000000085e+01,1.123781497440000024e-20,0.000000000000000000e+00
1.696499999999999986e+01,1.124112800947499921e-20,0.000000000000000000e+00
1.696999999999999886e+01,1.124444104454999817e-20,0.000000000000000000e+00
1.697500000000000142e+01,1.124775407962500014e-20,0.000000000000000000e+00
1.698000000000000043e+01,1.125106711469999910e-20,0.000000000000000000e+00
1.698499999999999943e+01,1.125438014977499807e-20,0.000000000000000000e+00
1.699000000000000199e+01,1.125769318485000004e-20,0.000000000000000000e+00
1.699500000000000099e+01,1.126100621992500051e-20,0.000000000000000000e+00
1.700000000000000000e+01,1.126431925499999947e-20,0.000000000000000000e+00
1.700499999999999901e+01,1.126763229007499843e-20,0.000000000000000000e+00
1.701000000000000156e+01,1.127094532515000040e-20,0.000000000000000000e+00
1.701500000000000057e+01,1.127425836022499937e-20,0.000000000000000000e+00
1.701999999999999957e+01,1.127757139529999833e-20,0.000000000000000000e+00
1.702499999999999858e+01,1.128088443037499880e-20,0.000000000000000000e+00
1.703000000000000114e+01,1.128419746544999927e-20,0.000000000000000000e+00
1.703500000000000014e+01,1.128751050052499973e-20,0.000000000000000000e+00
1.703999999999999915e+01,1.129082353559999870e-20,0.000000000000000000e+00
1.704500000000000171e+01,1.129413657067500067e-20,0.000000000000000000e+00
1.705000000000000071e+01,1.129744960574999963e-20,0.000000000000000000e+00
1.705499999999999972e+01,1.130076264082499859e-20,0.000000000000000000e+00
1.705999999999999872e+01,1.130407567589999906e-20,0.000000000000000000e+00
1.706500000000000128e+01,1.130738871097499953e-20,0.000000000000000000e+00
1.707000000000000028e+01,1.131070174605000000e-20,0.000000000000000000e+00
1.707499999999999929e+01,1.131401478112499896e-20,0.000000000000000000e+00
1.708000000000000185e+01,1.131732781620000093e-20,0.000000000000000000e+00
1.708500000000000085e+01,1.132064085127499990e-20,0.000000000000000000e+00
1.708999999999999986e+01,1.132395388634999886e-20,0.000000000000000000e+00
1.709499999999999886e+01,1.132726692142499782e-20,0.000000000000000000e+00
1.710000000000000142e+01,1.133057995649999979e-20,0.000000000000000000e+00
1.710500000000000043e+01,1.133389299157499876e-20,0.000000000000000000e+00
1.710999999999999943e+01,1.133720602664999922e-20,0.000000000000000000e+00
1.711500000000000199e+01,1.134051906172500120e-20,0.000000000000000000e+00
1.712000000000000099e+01,1.134383209680000016e-20,0.000000000000000000e+00
1.712500000000000000e+01,1.134714513187499912e-20,0.000000000000000000e+00
1.712999999999999901e+01,1.135045816694999809e-20,0.000000000000000000e+00
1.713500000000000156e+01,1.135377120202500006e-20,0.000000000000000000e+00
1.714000000000000057e+01,1.135708423709999902e-20,0.000000000000000000e+00
1.714499999999999957e+01,1.136039727217499949e-20,0.000000000000000000e+00
1.715000000000000213e+01,1.136371030724999996e-20,0.000000000000000000e+00
1.715500000000000114e+01,1.136702334232500042e-20,0.000000000000000000e+00
1.716000000000000014e+01,1.137033637739999939e-20,0.000000000000000000e+00
1.716499999999999915e+01,1.137364941247499835e-20,0.000000000000000000e+00
1.717000000000000171e+01,1.137696244755000032e-20,0.000000000000000000e+00
1.717500000000000071e+01,1.138027548262499928e-20,0.000000000000000000e+00
1.717999999999999972e+01,1.138358851769999825e-20,0.000000000000000000e+00
1.718499999999999872e+01,1.138690155277499871e-20,0.000000000000000000e+00
1.719000000000000128e+01,1.139021458785000069e-20,0.000000000000000000e+00
1.719500000000000028e+01,1.139352762292499965e-20,0.000000000000000000e+00
1.719999999999999929e+01,1.139684065799999861e-20,0.000000000000000000e+00
1.720500000000000185e+01,1.140015369307500059e-20,0.000000000000000000e+00
1.721000000000000085e+01,1.140346672814999955e-20,0.000000000000000000e+00
1.721499999999999986e+01,1.140677976322499851e-20,0.000000000000000000e+00
1.721999999999999886e+01,1.141009279829999898e-20,0.000000000000000000e+00
1.722500000000000142e+01,1.141340583337499945e-20,0.000000000000000000e+00
1.723000000000000043e+01,1.141671886844999991e-20,0.000000000000000000e+00
1.723499999999999943e+01,1.142003190352499888e-20,0.000000000000000000e+00
1.724000000000000199e+01,1.142334493860000085e-20,0.000000000000000000e+00
1.724500000000000099e+01,1.142665797367499981e-20,0.000000000000000000e+00
1.725000000000000000e+01,1.142997100874999878e-20,0.000000000000000000e+00
1.725499999999999901e+01,1.143328404382499924e-20,0.000000000000000000e+00
1.726000000000000156e+01,1.143659707889999971e-20,0.000000000000000000e+00
1.726500000000000057e+01,1.143991011397500018e-20,0.000000000000000000e+00
1.726999999999999957e+01,1.144322314904999914e-20,0.000000000000000000e+00
1.727500000000000213e+01,1.144653618412500111e-20,0.000000000000000000e+00
1.728000000000000114e+01,1.144984921920000008e-20,0.000000000000000000e+00
1.728500000000000014e+01,1.145316225427499904e-20,0.000000000000000000e+00
1.728999999999999915e+01,1.145647528934999800e-20,0.000000000000000000e+00
1.729500000000000171e+01,1.145978832442499997e-20,0.000000000000000000e+00
1.730000000000000071e+01,1.146310135949999894e-20,0.000000000000000000e+00
1.730499999999999972e+01,1.146641439457499941e-20,0.000000000000000000e+00
1.730999999999999872e+01,1.146972742964999837e-20,0.000000000000000000e+00
1.731500000000000128e+01,1.147304046472500034e-20,0.000000000000000000e+00
1.732000000000000028e+01,1.147635349979999930e-20,0.000000000000000000e+00
1.732499999999999929e+01,1.147966653487499827e-20,0.000000000000000000e+00
1.733000000000000185e+01,1.148297956995000024e-20,0.000000000000000000e+00
1.733500000000000085e+01,1.148629260502499920e-20,0.000000000000000000e+00
1.733999999999999986e+01,1.148960564009999967e-20,0.000000000000000000e+00
1.734499999999999886e+01,1.149291867517499863e-20,0.000000000000000000e+00
1.735000000000000142e+01,1.149623171025000060e-20,0.000000000000000000e+00
1.735500000000000043e+01,1.149954474532499957e-20,0.000000000000000000e+00
1.735999999999999943e+01,1.150285778039999853e-20,0.000000000000000000e+00
1.736500000000000199e+01,1.150617081547500050e-20,0.000000000000000000e+00
1.737000000000000099e+01,1.150948385054999947e-20,0.000000000000000000e+00
1.737500000000000000e+01,1.151279688562499843e-20,0.000000000000000000e+00
