nu_THz,alpha2F,phdos_as_supplied,cumulative_modes
1.470650000000000013e+01,3.645575999999999817e-01,7.741707000000000449e-02,5.618839827901324080e-01
1.470734999999999992e+01,3.662221999999999977e-01,7.697511999999999410e-02,5.619495994708824105e-01
1.470809999999999995e+01,3.681922999999999724e-01,7.658876000000000572e-02,5.620071859258823910e-01
1.470979999999999954e+01,3.726798000000000055e-01,7.610482000000000358e-02,5.621369754688823051e-01
1.471139999999999937e+01,3.769032999999999967e-01,7.599438000000000026e-02,5.622586548288822650e-01
1.471299999999999919e+01,3.811267999999999878e-01,7.588994000000000295e-02,5.623801622848823012e-01
1.471470000000000056e+01,3.856142000000000181e-01,7.579218999999999540e-02,5.625090920953823570e-01
1.471630000000000038e+01,3.898377000000000092e-01,7.570527999999999980e-02,5.626302900713823218e-01
1.471735999999999933e+01,3.926322999999999896e-01,7.565178000000000180e-02,5.627105093131822278e-01
1.471790000000000020e+01,3.943918000000000146e-01,7.562443000000000637e-02,5.627513538898822887e-01
1.471959999999999980e+01,3.999172999999999756e-01,7.554964999999999598e-02,5.628798518578822518e-01
1.472119999999999962e+01,4.051177999999999724e-01,7.548457999999999557e-02,5.630006792418822403e-01
1.472289999999999921e+01,4.106432999999999889e-01,7.546387000000000234e-02,5.631289854243821669e-01
1.472450000000000081e+01,4.158437999999999857e-01,7.551998000000000044e-02,5.632497725043822401e-01
1.472610000000000063e+01,4.210442999999999825e-01,7.557442000000000326e-02,5.633706480243821924e-01
1.472735999999999912e+01,4.251516000000000184e-01,7.555873000000000450e-02,5.634658619088820375e-01
1.472780000000000022e+01,4.267973999999999934e-01,7.555331999999999326e-02,5.634991065598821125e-01
1.472940000000000005e+01,4.328326000000000118e-01,7.552261000000000390e-02,5.636199673038820857e-01
1.473109999999999964e+01,4.392449999999999966e-01,7.549137000000000208e-02,5.637483291868820023e-01
1.473269999999999946e+01,4.452802000000000149e-01,7.545831999999999540e-02,5.638690889388819905e-01
1.473429999999999929e+01,4.513153999999999777e-01,7.542574000000000500e-02,5.639897961868819420e-01
1.473600000000000065e+01,4.577278000000000180e-01,7.538562999999999514e-02,5.641179858513820644e-01
1.473737000000000030e+01,4.628904999999999825e-01,7.534478000000000009e-02,5.642212361822320776e-01
1.473760000000000048e+01,4.638598999999999917e-01,7.533787999999999596e-02,5.642385646881320493e-01
1.473930000000000007e+01,4.709844999999999726e-01,7.528421999999999892e-02,5.643665934731320055e-01
1.474089999999999989e+01,4.776899000000000006e-01,7.522257999999999722e-02,5.644869989131320320e-01
1.474249999999999972e+01,4.843953999999999760e-01,7.514888000000000123e-02,5.646072960811320263e-01
1.474419999999999931e+01,4.915200000000000125e-01,7.507439000000000473e-02,5.647349858606319772e-01
1.474579999999999913e+01,4.982253999999999849e-01,7.500597000000000514e-02,5.648550501486319098e-01
1.474737000000000009e+01,5.048205999999999527e-01,7.494842999999999644e-02,5.649727643526319953e-01
1.474750000000000050e+01,5.053876000000000479e-01,7.494380999999999959e-02,5.649825073482320770e-01
1.474910000000000032e+01,5.125701000000000285e-01,7.488453999999999944e-02,5.651023700282320483e-01
1.475070000000000014e+01,5.197524999999999507e-01,7.484290999999999860e-02,5.652221519882320022e-01
1.475239999999999974e+01,5.273837999999999582e-01,7.480185000000000306e-02,5.653493500342319233e-01
1.475399999999999956e+01,5.345661999999999914e-01,7.476090000000000513e-02,5.654690002342318556e-01
1.475569999999999915e+01,5.421975999999999463e-01,7.472009000000000289e-02,5.655960590757318496e-01
1.475730000000000075e+01,5.493799999999999795e-01,7.467941000000000162e-02,5.657155786757319671e-01
1.475737999999999950e+01,5.497332999999999803e-01,7.467740999999999962e-02,5.657215529485318806e-01
1.475890000000000057e+01,5.568001000000000200e-01,7.463886000000000132e-02,5.658350333137319721e-01
1.476060000000000016e+01,5.646970000000000045e-01,7.459844999999999671e-02,5.659618850272319923e-01
1.476219999999999999e+01,5.721294000000000102e-01,7.470316999999999930e-02,5.660813263232319370e-01
1.476389999999999958e+01,5.800264000000000530e-01,7.481909000000000476e-02,5.662084202442319025e-01
1.476549999999999940e+01,5.874587999999999477e-01,7.494088000000000138e-02,5.663282282202318774e-01
1.476709999999999923e+01,5.948911999999999534e-01,7.494995000000000129e-02,5.664481408842318988e-01
1.476737999999999928e+01,5.962089999999999890e-01,7.495156000000000041e-02,5.664691270956319080e-01
1.476880000000000059e+01,6.027776999999999719e-01,7.495955999999999453e-02,5.665755639908319763e-01
1.477040000000000042e+01,6.101982999999999713e-01,7.496964999999999879e-02,5.666955073588320069e-01
1.477200000000000024e+01,6.176188999999999707e-01,7.497526999999999664e-02,5.668154632948320115e-01
1.477369999999999983e+01,6.255032999999999843e-01,7.496743999999999630e-02,5.669429145983320151e-01
1.477529999999999966e+01,6.329238999999999837e-01,7.496089000000000224e-02,5.670628572623319652e-01
1.477699999999999925e+01,6.408082999999999974e-01,7.495770000000000211e-02,5.671902880638319822e-01
1.477739000000000047e+01,6.426110000000000433e-01,7.495714000000000543e-02,5.672195214576321032e-01
1.477860000000000085e+01,6.479989000000000443e-01,7.495538999999999674e-02,5.673102185382821183e-01
1.478020000000000067e+01,6.551156000000000201e-01,7.495092000000000421e-02,5.674301435862820764e-01
1.478190000000000026e+01,6.626771000000000189e-01,7.494428000000000201e-02,5.675575545062820915e-01
1.478350000000000009e+01,6.697937999999999947e-01,7.493758000000000363e-02,5.676774599942820965e-01
1.478519999999999968e+01,6.773554000000000519e-01,7.493133999999999906e-02,5.678048485762821063e-01
1.478679999999999950e+01,6.844721000000000277e-01,7.492550000000000598e-02,5.679247340482821427e-01
1.478739000000000026e+01,6.871127999999999680e-01,7.492345999999999728e-02,5.679689394914821943e-01
1.478839999999999932e+01,6.912015999999999716e-01,7.492000999999999522e-02,5.680446104438321431e-01
1.479010000000000069e+01,6.981089999999999796e-01,7.491490000000000649e-02,5.681719701173322257e-01
1.479170000000000051e+01,7.046099999999999586e-01,7.491019000000000150e-02,5.682918301893321589e-01
1.479340000000000011e+01,7.115173999999999666e-01,7.490586000000000466e-02,5.684191738318321585e-01
1.479499999999999993e+01,7.180183999999999456e-01,7.490191999999999684e-02,5.685390200558321228e-01
1.479659999999999975e+01,7.245194000000000356e-01,7.489835000000000242e-02,5.686588602718321006e-01
1.479739999999999966e+01,7.277647000000000421e-01,7.489685000000000092e-02,5.687187783518320439e-01
1.479829999999999934e+01,7.309025999999999579e-01,7.489516000000000229e-02,5.687861847563320250e-01
1.479989999999999917e+01,7.364730999999999916e-01,7.489244999999999930e-02,5.689060148443320086e-01
1.480160000000000053e+01,7.423916999999999877e-01,7.489033000000000495e-02,5.690333302073321553e-01
1.480320000000000036e+01,7.479622000000000215e-01,7.506261999999999657e-02,5.691532925673321586e-01
1.480480000000000018e+01,7.535325999999999969e-01,7.559475000000000222e-02,5.692738184633321374e-01
1.480649999999999977e+01,7.594513000000000513e-01,7.605779000000000012e-02,5.694027231223320884e-01
1.480739999999999945e+01,7.625975999999999866e-01,7.630201999999999818e-02,5.694712850368320867e-01
1.480809999999999960e+01,7.644876000000000449e-01,7.649019999999999431e-02,5.695247623138320892e-01
1.480979999999999919e+01,7.691021999999999581e-01,7.680929000000000229e-02,5.696550668803320727e-01
1.481140000000000079e+01,7.734453999999999496e-01,7.706730999999999998e-02,5.697781681603322212e-01
1.481300000000000061e+01,7.777884999999999938e-01,7.726428999999999936e-02,5.699016334403321782e-01
1.481470000000000020e+01,7.824031000000000180e-01,7.739777999999999936e-02,5.700330961998321122e-01
1.481630000000000003e+01,7.867461999999999511e-01,7.746823999999999377e-02,5.701569890158321163e-01
1.481741000000000064e+01,7.897558000000000078e-01,7.744526000000000188e-02,5.702429660083321306e-01
1.481789999999999985e+01,7.906341000000000063e-01,7.743508000000000335e-02,5.702809116916320864e-01
1.481959999999999944e+01,7.936733000000000260e-01,7.742391999999999330e-02,5.704125418416320370e-01
1.482119999999999926e+01,7.965337000000000112e-01,7.734723000000000293e-02,5.705363587616320009e-01
1.482290000000000063e+01,7.995729000000000308e-01,7.720523999999999443e-02,5.706677283611321094e-01
1.482450000000000045e+01,8.024333000000000160e-01,7.699799999999999700e-02,5.707910909531320742e-01
1.482610000000000028e+01,8.052937000000000012e-01,7.672969999999999791e-02,5.709140731131320257e-01
1.482741000000000042e+01,8.076421999999999768e-01,7.664321000000000328e-02,5.710145323691819819e-01
1.482779999999999987e+01,8.079285000000000494e-01,7.661777000000000171e-02,5.710444182602819607e-01
1.482939999999999969e+01,8.091144000000000114e-01,7.651666000000000023e-02,5.711669258042819664e-01
1.483109999999999928e+01,8.103742999999999919e-01,7.644570000000000531e-02,5.712969438102819542e-01
1.483270000000000088e+01,8.115601999999999538e-01,7.640033999999999714e-02,5.714192206422821219e-01
1.483430000000000071e+01,8.127459999999999685e-01,7.637599999999999945e-02,5.715414417142821168e-01
1.483600000000000030e+01,8.140060000000000073e-01,7.637267000000000361e-02,5.716712780837820418e-01
1.483741999999999983e+01,8.150574999999999903e-01,7.638823999999999614e-02,5.717797383298820479e-01
1.483760000000000012e+01,8.149895999999999807e-01,7.639023000000000341e-02,5.717934883921820255e-01
1.483929999999999971e+01,8.143531999999999993e-01,7.642488999999999533e-02,5.719233812441819609e-01
1.484089999999999954e+01,8.137543000000000415e-01,7.647465000000000512e-02,5.720457008761818951e-01
1.484249999999999936e+01,8.131553000000000253e-01,7.653949999999999643e-02,5.721681121961819105e-01
1.484420000000000073e+01,8.125189000000000439e-01,7.661946000000000034e-02,5.722982973121820693e-01
1.484580000000000055e+01,8.119199999999999751e-01,7.692973000000000172e-02,5.724211366641820398e-01
1.484741999999999962e+01,8.113122000000000389e-01,7.700817000000000079e-02,5.725458263631819644e-01
1.484750000000000014e+01,8.111977000000000215e-01,7.701186000000000142e-02,5.725519871643820480e-01
1.484909999999999997e+01,8.087963000000000235e-01,7.706354999999999456e-02,5.726752474923820779e-01
1.485069999999999979e+01,8.063949999999999729e-01,7.708473000000000408e-02,5.727985661163820241e-01
1.485239999999999938e+01,8.038435999999999915e-01,7.707511000000000223e-02,5.729296019803820084e-01
1.485399999999999920e+01,8.014421999999999935e-01,7.703833000000000208e-02,5.730528927323820243e-01
1.485570000000000057e+01,7.988908000000000120e-01,7.718795000000000517e-02,5.731839850703821515e-01
1.485730000000000040e+01,7.964894000000000140e-01,7.737449000000000410e-02,5.733076350223821338e-01
1.485743000000000080e+01,7.962962000000000096e-01,7.738267999999999536e-02,5.733176942384321517e-01
1.485890000000000022e+01,7.925018000000000340e-01,7.747639000000000609e-02,5.734315156548821513e-01
1.486059999999999981e+01,7.881173999999999680e-01,7.752006999999999648e-02,5.735632626458820882e-01
1.486219999999999963e+01,7.839909999999999934e-01,7.763275999999999510e-02,5.736873849098820255e-01
1.486379999999999946e+01,7.798646000000000189e-01,7.780686000000000546e-02,5.738117366058820279e-01
1.486550000000000082e+01,7.754801999999999529e-01,7.795256000000000407e-02,5.739441321128820883e-01
1.486710000000000065e+01,7.713537999999999784e-01,7.806989000000000289e-02,5.740689500728820560e-01
1.486743000000000059e+01,7.704931000000000418e-01,7.808740000000000125e-02,5.740947160257320325e-01
1.486880000000000024e+01,7.656376000000000293e-01,7.815908000000000577e-02,5.742017448645320155e-01
1.487040000000000006e+01,7.599514000000000546e-01,7.822010999999999548e-02,5.743268482165320155e-01
1.487199999999999989e+01,7.542653000000000274e-01,7.951882000000000394e-02,5.744530393605320473e-01
1.487369999999999948e+01,7.482237999999999944e-01,8.099894000000000538e-02,5.745894794565320485e-01
1.487529999999999930e+01,7.425376999999999672e-01,8.199950999999999768e-02,5.747198782165320319e-01
1.487700000000000067e+01,7.364962000000000453e-01,8.188985999999999488e-02,5.748591841810321013e-01
1.487744000000000000e+01,7.349369999999999514e-01,8.108105000000000173e-02,5.748950377812320767e-01
1.487860000000000049e+01,7.298510999999999749e-01,7.894012999999999725e-02,5.749878500656321334e-01
1.488020000000000032e+01,7.228436000000000305e-01,7.772117000000000608e-02,5.751131791056320886e-01
1.488189999999999991e+01,7.153983000000000425e-01,7.731474000000000679e-02,5.752449596291320244e-01
1.488349999999999973e+01,7.083909000000000455e-01,7.695229000000000652e-02,5.753683732531320594e-01
1.488519999999999932e+01,7.009454999999999991e-01,7.663591999999999627e-02,5.754989232316319869e-01
1.488679999999999914e+01,6.939381000000000022e-01,7.636167000000000649e-02,5.756213213036319720e-01
1.488743999999999978e+01,6.911188000000000331e-01,7.626826999999999912e-02,5.756701628844320684e-01
1.488840000000000074e+01,6.863143999999999911e-01,7.612953000000000081e-02,5.757433138284321350e-01
1.489010000000000034e+01,6.777735999999999761e-01,7.593977000000000366e-02,5.758725727334320643e-01
1.489170000000000016e+01,6.697351000000000276e-01,7.582890000000000463e-02,5.759939876694321059e-01
1.489339999999999975e+01,6.611941999999999542e-01,7.582179999999999476e-02,5.761228907644321273e-01
1.489499999999999957e+01,6.531557000000000057e-01,7.590020999999999574e-02,5.762442683724321446e-01
1.489659999999999940e+01,6.451173000000000046e-01,7.599023000000000583e-02,5.763657807244321196e-01
1.489744999999999919e+01,6.408532999999999591e-01,7.603703000000000545e-02,5.764303923099320937e-01
1.489830000000000076e+01,6.361968000000000067e-01,7.608397999999999550e-02,5.764950437391822557e-01
1.489990000000000059e+01,6.274448000000000247e-01,7.618173999999999779e-02,5.766168563151822246e-01
1.490160000000000018e+01,6.181459000000000259e-01,7.628359999999999308e-02,5.767464518541821628e-01
1.490320000000000000e+01,6.093939000000000439e-01,7.630304000000000253e-02,5.768685211661821466e-01
1.490479999999999983e+01,6.006420000000000092e-01,7.633286999999999711e-02,5.769906298941821499e-01
1.490649999999999942e+01,5.913429999999999520e-01,7.640010999999999330e-02,5.771204529271821704e-01
1.490745000000000076e+01,5.861262000000000416e-01,7.644159000000000370e-02,5.771930527346822437e-01
1.490809999999999924e+01,5.824323000000000139e-01,7.646969000000000682e-02,5.772427489006821677e-01
1.490980000000000061e+01,5.727155000000000440e-01,7.654162999999999939e-02,5.773728085226822460e-01
1.491140000000000043e+01,5.635704000000000269e-01,7.661592000000000402e-02,5.774953345626822054e-01
1.491300000000000026e+01,5.544253000000000098e-01,7.669256000000000684e-02,5.776179813466821855e-01
1.491469999999999985e+01,5.447085000000000399e-01,7.677238000000000118e-02,5.777484265456821477e-01
1.491629999999999967e+01,5.355634000000000228e-01,7.685796000000000294e-02,5.778713308176821606e-01
1.491746000000000016e+01,5.289403999999999773e-01,7.691808999999999452e-02,5.779605209266821531e-01
1.491789999999999949e+01,5.263929000000000524e-01,7.694099000000000077e-02,5.779943699242821031e-01
1.491960000000000086e+01,5.165783000000000458e-01,7.704055999999999405e-02,5.781252542417821827e-01
1.492120000000000068e+01,5.073410000000000419e-01,7.716130999999999684e-02,5.782486157377821900e-01
1.492290000000000028e+01,4.975264999999999826e-01,7.729668000000000649e-02,5.783799050292821597e-01
1.492450000000000010e+01,4.882891999999999788e-01,7.744159999999999933e-02,5.785036956532821906e-01
1.492609999999999992e+01,4.790519999999999778e-01,7.760580999999999730e-02,5.786277335812821665e-01
1.492745999999999995e+01,4.711788000000000087e-01,7.775303000000000075e-02,5.787333775924822232e-01
1.492779999999999951e+01,4.692737000000000158e-01,7.778933999999999849e-02,5.787598197953821577e-01
