delta_over_Delta0,r_over_ell0,a_over_kBTc,q_delta_ell0,force_dimensionless,energy_excess_density,current_moment_dimensionless
0.05,0.0042124350523768395,0.007430173112311091,1.6730788885918897,-0.0198509425349732,6.407001764803816,0.020586035633027085
0.05,0.004253561581371493,0.007502713948706155,1.689179384583379,-0.02165350555088475,6.406997048347934,0.020786983475623473
0.05,0.004295089633800008,0.007575962984584453,1.7054302187895887,-0.023525768770633435,6.40699216683848,0.02098989132255638
0.05,0.004337023129785767,0.007649927133424225,1.7218326596208504,-0.02546993292518772,6.406987113812193,0.021194778214922542
0.05,0.004379366027724801,0.007724613376178329,1.7383879821381725,-0.027488262388948935,6.406981882547785,0.02140166337501628
0.05,0.004422122324659468,0.00780002876193237,1.7550974679566025,-0.029583086883938847,6.406976466055779,0.02161056620786824
0.05,0.00446529605665574,0.007876180408569149,1.7719624051432399,-0.031756803225915745,6.406970857068005,0.021821506302787827
0.05,0.004508891299184202,0.007953075503439665,1.788984088109767,-0.0340118771077254,6.40696504802664,0.022034503434909255
0.05,0.00455291216750477,0.008030721304040613,1.8061638174993102,-0.03635084492983102,6.406959031072898,0.022249577566740484
0.05,0.004597362817055163,0.00810912513869848,1.8235029000674607,-0.03877631567377272,6.406952798035242,0.022466748849714394
0.05,0.004642247443843148,0.008188294407260276,1.841002648557283,-0.04129097281269835,6.406946340417159,0.022686037625741805
0.05,0.0046875702848426385,0.008268236581791013,1.8586643815681327,-0.04389757627551798,6.406939649384492,0.02290746442876557
0.05,0.004733335618393664,0.008348959207277984,1.876489423418101,-0.04659896444971219,6.406932715752264,0.023131049986315353
0.05,0.004779547764606211,0.00843046990234183,1.894479103999885,-0.04939805623415769,6.40692552997105,0.02335681522106197
0.05,0.0048262110857680415,0.008512776359954594,1.9126347586299106,-0.05229785313378106,6.406918082112768,0.023584781252371078
0.05,0.004873329986756472,0.00859588634816471,1.9309577278904868,-0.05530144140837243,6.406910361856008,0.023814969397854928
0.05,0.004920908915454202,0.008679807710829116,1.9494493574648286,-0.05841199426289363,6.406902358470768,0.02404740117492206
0.05,0.00496895236316915,0.008764548368352365,1.9681109979646783,-0.061632774092126176,6.406894060802635,0.024282098302323134
0.05,0.005017464865058431,0.00885011631843303,1.9869440047503812,-0.06496713477028057,6.40688545725636,0.02451908270169294
0.05,0.005066451000556485,0.00893651963681737,2.0059497377431685,-0.0684185239947348,6.406876535778848,0.02475837649908726
0.05,0.005115915393807322,0.009023766478060209,2.025129561229404,-0.07199048567778468,6.406867283841475,0.025000002026513198
0.05,0.005165862714101055,0.00911186507629336,2.044484843656627,-0.07568666239180931,6.4068576884218,0.02524398182345282
0.05,0.005216297676314652,0.009200823746001403,2.064016957421095,-0.07951079786633633,6.406847735984549,0.025490338638378025
0.05,0.005267225041357029,0.009290650882805113,2.083727278646654,-0.08346673953683745,6.4068374124619325,0.02573909543025644
0.05,0.005318649616618435,0.009381354964252376,2.1036171869546356,-0.08755844114780491,6.406826703233207,0.025990275370046223
0.05,0.005370576256424274,0.009472944550616898,2.123688065224579,-0.09178996541140799,6.406815593103519,0.026243901842179115
0.05,0.00542300986249333,0.009565428285704624,2.143941299345511,-0.09616548671709453,6.40680406628193,0.026499998446030213
0.05,0.005475955384400494,0.00965881489766805,2.1643782779575345,-0.10068929390024911,6.406792106358681,0.026758588997373187
0.05,0.005529417820043961,0.00975311319982834,2.1850003921834404,-0.10536579306253051,6.406779696281579,0.027019697529818924
0.05,0.005583402216117025,0.00984833209150553,2.2058090353501054,-0.11019951045283238,6.406766818331564,0.027283348296236746
0.05,0.005637913668584497,0.009944480558856796,2.226805602699412,-0.11519509539955042,6.406753454097346,0.027549565770156402
0.05,0.005692957323163709,0.010041567675722778,2.247991491088356,-0.1203573233037152,6.406739584449167,0.02781837464714857
0.05,0.0057485383758102805,0.010139602604482212,2.2693680986781293,-0.12569109868762357,6.406725189511561,0.028089799846182824
0.05,0.005804662073208587,0.01023859459691482,2.290936824611844,-0.13120145830138533,6.4067102486351795,0.02836386651096076
0.05,0.005861333713267056,0.01033855299507263,2.312699068680632,-0.13689357428566046,6.406694740367556,0.02864060001122249
0.05,0.00591855864561824,0.010439487232159655,2.334656230977789,-0.14277275739468712,6.406678642422848,0.02892002594402413
0.05,0.005976342272123826,0.010541406833420225,2.356809711540698,-0.14884446027589257,6.406661931650492,0.02920217013498462
0.05,0.006034690047384543,0.010644321417035862,2.3791609099801883,-0.1551142808061372,6.406644584002713,0.02948705863949913
0.05,0.006093607479255088,0.010748240695030947,2.4017112250970536,-0.16158796549039728,6.406626574500915,0.029774717743917104
0.05,0.0061531001293640124,0.010853174474187058,2.4244620544853497,-0.16827141291261427,6.40660787720083,0.030065173966681905
0.05,0.00621317361363874,0.01095913265696628,2.44741479412222,-0.17517067724964913,6.406588465156478,0.03035845405943017
0.05,0.006273833602835714,0.011066125242443478,2.470570837943866,-0.18229197183782458,6.406568310382799,0.030654585008047568
0.05,0.00633508582307566,0.011174162327247512,2.493931577407326,-0.1896416728015583,6.406547383817022,0.030953594033678297
0.05,0.0063969360563841445,0.0112832541065117,2.5174984010377637,-0.19722632273583107,6.406525655278642,0.031255508593685505
0.05,0.00645939014123736,0.01139341087483343,2.541272693960877,-0.20505263444474098,6.406503093427997,0.03156035638255931
0.05,0.006522453973113293,0.011504643027243145,2.565255837420104,-0.2131274947376876,6.406479665723403,0.03186816533276943
0.05,0.006586133505048197,0.011616961060182616,2.589449208278229,-0.2214579682796898,6.406455338376803,0.032178963615558435
0.05,0.006650434748198561,0.01173037557249281,2.6138541785030993,-0.2300513014947627,6.406430076307867,0.03249277964167302
0.05,0.0067153637724085636,0.01184489726641131,2.63847211463701,-0.23891492652450963,6.406403843096511,0.03280964206202873
0.05,0.006780926706783012,0.011960536948579339,2.6633043772494283,-0.2480564652370224,6.40637660093376,0.03312957976830461
0.05,0.006847129740265934,0.01207730553105862,2.688352320372675,-0.25748373328836477,6.406348310570962,0.033452621893463784
0.05,0.00691397912222478,0.012195214032358053,2.713617290920183,-0.2672047442322064,6.4063189312672275,0.033778797812195775
0.05,0.006981481163040381,0.012314273578470399,2.739100628086956,-0.2772277136779898,6.406288420735088,0.03410813714127608
0.05,0.007049642234702579,0.012434495403918874,2.764803662731798,-0.2875610634965379,6.406256735084322,0.034440669739838
0.05,0.007118468771411754,0.012555890852814031,2.7907277167410007,-0.29821342606850393,6.4062238287638635,0.03477642570955302
0.05,0.007187967270186183,0.01267847137992078,2.816874102373008,-0.30919364857712495,6.4061896545017625,0.035115435394713485
0.05,0.007258144291475363,0.012802248551735835,2.843244121583735,-0.32051079734010024,6.406154163243131,0.0354577293822134
0.05,0.007329006459779255,0.012927234047575436,2.8698390653320596,-0.3321741621804852,6.406117304086007,0.03580333850142103
0.05,0.007400560464273643,0.013053439660673766,2.896660212865167,-0.3441932608324648,6.406079024215094,0.03615229382393851
0.05,0.007472813059441586,0.013180877299291946,2.923708830983276,-0.35657784338060894,6.406039268833306,0.03650462666324205
0.05,0.007545771065710988,0.01330955898783769,2.9509861732833604,-0.36933789672820116,6.40599798109105,0.03686036857419655
0.05,0.007619441370098442,0.013439496867995875,2.978493479381452,-0.38248364909246435,6.405955102013189,0.03721955135243862
0.05,0.007693830926859341,0.013570703199870034,3.0062319741131227,-0.39602557452368903,6.405910570423626,0.03758220703362114
0.05,0.007768946758144361,0.013703190363134906,3.0342028667117193,-0.40997439744121866,6.405864322867421,0.037948367892512484
0.05,0.00784479595466229,0.01383697085820004,3.062407349963917,-0.4243410971892517,6.405816293530419,0.03831806644194306
0.05,0.007921385676349391,0.01397205730738475,3.090846599342222,-0.4391369125994734,6.40576641415626,0.03869133543159198
0.05,0.0079987231530453,0.014108462456104441,3.1195217721139783,-0.4543733465630092,6.405714613960752,0.039068207846606064
0.05,0.008076815685175454,0.014246199174068257,3.148434006426445,-0.47006217060400435,6.405660819543517,0.0394487169060426
0.05,0.008155670644440265,0.014385280456488462,3.177584420367578,-0.48621542945060375,6.405604954796842,0.0398328960611282
0.05,0.00823529547451097,0.01452571942530143,3.2069741110020735,-0.5028454455944347,6.4055469408116545,0.0402207789933246
0.05,0.008315697691732318,0.014667529330400463,3.2366041533822636,-0.5199648238406189,6.405486695780574,0.04061239961219239
0.05,0.008396884885832043,0.014810723550880424,3.2664755995334507,-0.537586455833851,6.405424134897933,0.04100779205304314
0.05,0.008478864720637351,0.014955315596294512,3.2965894774133164,-0.5557235245582406,6.4053591702567125,0.04140699067437066
0.05,0.008561644934798338,0.015101319107923077,3.3269467898449494,-0.5743895088057565,6.405291710742335,0.041810030055050684
0.05,0.008645233342518533,0.015248747860054764,3.3575485134231506,-0.5935981876008636,6.405221661923189,0.042216944991298966
0.05,0.008729637834292482,0.015397615761279893,3.388395597393578,-0.6133636445798821,6.405148925937873,0.0426277704933764
0.05,0.008814866377650617,0.015547936855796413,3.4194889625043845,-0.6337002723116454,6.405073401379012,0.04304254178203021
0.05,0.008900927017911384,0.01569972532472849,3.4508294998299824,-0.6546227765550976,6.404994983173648,0.04346129428465993
0.05,0.008987827878940655,0.01585299548745763,3.4824180695665055,-0.6761461804430204,6.404913562460065,0.0438840636311948
0.05,0.009075577163918627,0.01600776180296684,3.514255499798691,-0.6982858285836343,6.404829026461,0.04431088564967142
0.05,0.009164183156114156,0.01616403887119757,3.5463425852377783,-0.7210573910680477,6.404741258353141,0.04474179636149794
0.05,0.009253654219666719,0.01632184143441992,3.5786800859301326,-0.7444768673778772,6.4046501371329025,0.045176831976391635
0.05,0.009343998800375895,0.016481184378615794,3.6112687259362017,-0.7685605901771085,6.404555537478296,0.04561602888697558
0.05,0.009435225426498665,0.016642082734875573,3.644109191979573,-0.7933252289816533,6.40445732960691,0.04605942366302051
0.05,0.00952734270955447,0.016804551680808213,3.6772021320658026,-0.818787793691968,6.404355379129898,0.046507053045317194
0.05,0.009620359345138064,0.01696860654196477,3.7105481540707017,-0.8449656379766584,6.404249546901867,0.046958953939163016
0.05,0.009714284113740387,0.017134262793275786,3.744147824297888,-0.8718764624967263,6.404139688866648,0.04741516340744832
0.05,0.009809125881577398,0.0173015360605024,3.7780016660052924,-0.8995383179548699,6.404025655898846,0.04787571866332491
0.05,0.009904893601427055,0.017470442121701492,3.812110157900441,-0.9279696079569827,6.403907293641101,0.0483406570624409
0.05,0.01000159631347438,0.017640996908704784,3.846473732604272,-0.9571890916703173,6.4037844423369945,0.04881001609472366
0.05,0.010099243146164854,0.017813216508612284,3.881092775083341,-0.9872158862664961,6.403656936659556,0.049283833375693635
0.05,0.010197843317066102,0.0179871171653,3.9159676210502297,-1.0180694691289163,6.403524605535267,0.04976214663729028
0.05,0.010297406133738043,0.018162715280942196,3.9510985553320537,-1.0497696798131442,6.403387271963527,0.050244993718191217
0.05,0.010397940994611436,0.018340027417548175,3.986485810206934,-1.0823367217397488,6.403244752831535,0.05073241255360495
0.05,0.010499457389875086,0.01851907029851383,4.022129563708364,-1.1157911636061293,6.403096858724495,0.05122444116451696
0.05,0.010601964902371733,0.018699860810188238,4.058029937897491,-1.150153940494325,6.4029433937311335,0.05172111764636946
0.05,0.010705473208502571,0.018882416003454975,4.09418699710317,-1.1854463546618257,6.4027841552444515,0.05222248015715166
0.05,0.010809992079140717,0.01906675309532887,4.130600746129961,-1.2216900759899265,6.402618933757672,0.05272856690488099
0.05,0.010915531380553534,0.019252889470567892,4.167271128434007,-1.2589071420765094,6.402447512655368,0.05323941613445116
0.05,0.011022101075334013,0.019440842683300635,4.204198024266999,-1.2971199579463693,6.40226966799972,0.053755066113825446
0.05,0.011129711223341152,0.01963063045866915,4.241381248788255,-1.3363512953623398,6.40208516831186,0.054275555119550414
0.05,0.011238371982649606,0.01982227069448772,4.2788205501451895,-1.3766242917128075,6.401893774348304,0.054800921421567166
0.05,0.011348093610508618,0.020015781462917485,4.316515607522375,-1.4179624484551892,6.401695238872464,0.05533120326729531
0.05,0.011458886464310196,0.02021118101215689,4.35446602915941,-1.4603896290896432,6.401489306421178,0.055866438864963425
0.05,0.011570761002566873,0.02040848776814853,4.392671350338018,-1.5039300566422622,6.40127571306633,0.056406666366161845
0.05,0.011683727785898932,0.02060772033630218,4.431131031338673,-1.548608310630876,6.401054186171506,0.0569519238475905
0.05,0.011797797478031348,0.02080889750323436,4.4698444553672285,-1.5944493234899073,6.400824444143717,0.05750224929197542
0.05,0.01191298084680033,0.021012038238524367,4.508810926451991,-1.6414783764290666,6.400586196180261,0.05805768056812627
0.05,0.012029288765169836,0.02121716169648724,4.548029667311843,-1.689721094697442,6.40033914201064,0.0586182554101077
0.05,0.012146732212257911,0.02142428721796352,4.587499817195959,-1.7392034422298484,6.400082971633732,0.059184011395495735
0.05,0.012265322274373136,0.021633434332126184,4.627220429695868,-1.7899517156443243,6.399817365050109,0.0597549859226909
0.05,0.012385070146061071,0.02184462275830464,4.667190470530476,-1.8419925375659094,6.399541991989693,0.06033121618725825
0.05,0.01250598713116102,0.022057872407826216,4.707408815305003,-1.8953528492485847,6.399256511634786,0.06091273915726571
0.05,0.012628084643873116,0.02227320338587526,4.747874247244626,-1.9500599024625442,6.398960572338504,0.06149959154759018
0.05,0.012751374209835718,0.022490635993369666,4.788585454903763,-2.0061412506239593,6.398653811338814,0.06209180979316087
0.05,0.01287586746721344,0.022710190728855533,4.829541029852137,-2.0636247391323317,6.398335854468253,0.0626894300211102
0.05,0.01300157616779574,0.02293188829041964,4.87073946433861,-2.1225384948885186,6.398006315859401,0.06329248802180035
